16	753	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
17	754	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
18	755	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
19	756	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
20	758	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
21	760	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
22	761	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
23	762	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
24	763	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
25	764	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
26	765	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
27	766	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
28	767	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
29	768	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
30	770	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
31	771	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
32	772	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
33	773	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
34	774	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
35	775	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
36	776	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
37	777	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
38	778	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
39	516	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
39	516	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
40	517	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
40	517	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
41	518	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
41	518	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
42	519	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
42	519	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
65	747	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
65	747	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
65	747	3	30	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	1.0000	14.5000	14.5000	2022-06-18 00:00:00.000
65	747	4	40	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2.0000	31.5000	31.5000	2022-06-18 00:00:00.000
65	747	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
65	747	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
66	748	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
66	748	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
66	748	3	30	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	1.0000	14.5000	14.5000	2022-06-18 00:00:00.000
66	748	5	45	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2.0000	36.0000	36.0000	2022-06-18 00:00:00.000
66	748	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
66	748	7	60	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.0000	49.0000	49.0000	2022-06-18 00:00:00.000
67	806	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
68	807	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
69	810	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
69	810	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
69	810	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
70	811	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
70	811	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
70	811	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
71	812	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
71	812	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
71	812	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
72	813	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
72	813	2	20	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.5000	87.5000	87.5000	2022-06-18 00:00:00.000
72	813	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
73	817	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
74	818	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
75	819	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
76	820	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
77	825	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
78	826	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
79	827	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
80	828	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
81	894	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
82	945	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
82	945	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
83	950	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
84	951	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
85	994	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
86	995	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
87	996	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
101	802	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
101	802	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
102	803	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
102	803	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
103	804	1	10	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	4.1000	92.2500	92.2500	2022-06-18 00:00:00.000
103	804	6	50	2022-06-02 00:00:00.000	2022-06-13 00:00:00.000	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	3.0000	36.7500	36.7500	2022-06-18 00:00:00.000
108	749	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
109	750	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
110	771	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
111	778	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
112	516	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
112	516	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
113	519	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
113	519	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
117	748	1	10	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.1000	92.2500	92.2500	2022-06-14 00:00:00.000
117	748	2	20	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.5000	87.5000	87.5000	2022-06-14 00:00:00.000
117	748	3	30	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	1.0000	14.5000	14.5000	2022-06-14 00:00:00.000
117	748	5	45	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	2.0000	36.0000	36.0000	2022-06-14 00:00:00.000
117	748	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
117	748	7	60	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.0000	49.0000	49.0000	2022-06-14 00:00:00.000
118	807	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
119	810	1	10	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.1000	92.2500	92.2500	2022-06-14 00:00:00.000
119	810	2	20	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.5000	87.5000	87.5000	2022-06-14 00:00:00.000
119	810	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
120	813	1	10	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.1000	92.2500	92.2500	2022-06-14 00:00:00.000
120	813	2	20	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.5000	87.5000	87.5000	2022-06-14 00:00:00.000
120	813	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
121	817	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
122	820	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
123	825	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
124	828	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
125	894	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
126	945	1	10	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.1000	92.2500	92.2500	2022-06-14 00:00:00.000
126	945	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
127	951	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
128	996	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
141	804	1	10	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	4.1000	92.2500	92.2500	2022-06-14 00:00:00.000
141	804	6	50	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-08 00:00:00.000	2022-06-14 00:00:00.000	3.0000	36.7500	36.7500	2022-06-14 00:00:00.000
146	751	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
147	752	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
148	753	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
149	764	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
150	517	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
150	517	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
151	519	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
151	519	7	60	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.0000	49.0000	49.0000	2022-06-22 00:00:00.000
156	806	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
157	807	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
158	811	1	10	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.1000	92.2500	92.2500	2022-06-22 00:00:00.000
158	811	2	20	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.5000	87.5000	87.5000	2022-06-22 00:00:00.000
158	811	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
159	813	1	10	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	4.1000	92.2500	92.2500	2022-06-22 00:00:00.000
159	813	2	20	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.5000	87.5000	87.5000	2022-06-22 00:00:00.000
159	813	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
160	818	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
161	820	6	50	2022-06-04 00:00:00.000	2022-06-15 00:00:00.000	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	3.0000	36.7500	36.7500	2022-06-22 00:00:00.000
