721	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1263.4598	2023-05-29 00:00:00.000
721	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1301.3636	2024-05-28 00:00:00.000
721	2024-05-29 00:00:00.000		1431.5000	2024-05-08 00:00:00.000
722	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
722	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
722	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
723	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
723	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
723	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
724	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
724	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
724	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
725	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
725	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
726	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
726	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
727	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
727	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
728	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
728	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
729	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
729	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
730	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	306.5636	2023-05-29 00:00:00.000
730	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	337.2200	2024-05-28 00:00:00.000
731	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	594.8300	2023-05-29 00:00:00.000
732	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	594.8300	2023-05-29 00:00:00.000
733	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	594.8300	2023-05-29 00:00:00.000
734	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	594.8300	2023-05-29 00:00:00.000
735	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	594.8300	2023-05-29 00:00:00.000
736	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
736	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
736	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
737	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
737	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
737	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
738	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	297.6346	2023-05-29 00:00:00.000
738	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	306.5636	2024-05-28 00:00:00.000
738	2024-05-29 00:00:00.000		337.2200	2024-05-08 00:00:00.000
739	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1204.3248	2023-05-29 00:00:00.000
739	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1240.4545	2024-05-28 00:00:00.000
739	2024-05-29 00:00:00.000		1364.5000	2024-05-08 00:00:00.000
740	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1364.5000	2023-05-29 00:00:00.000
741	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1364.5000	2023-05-29 00:00:00.000
742	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1204.3248	2023-05-29 00:00:00.000
742	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1240.4545	2024-05-28 00:00:00.000
742	2024-05-29 00:00:00.000		1364.5000	2024-05-08 00:00:00.000
743	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1191.1739	2023-05-29 00:00:00.000
743	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1226.9091	2024-05-28 00:00:00.000
743	2024-05-29 00:00:00.000		1349.6000	2024-05-08 00:00:00.000
744	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1349.6000	2023-05-29 00:00:00.000
745	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1349.6000	2023-05-29 00:00:00.000
746	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1191.1739	2023-05-29 00:00:00.000
746	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1226.9091	2024-05-28 00:00:00.000
746	2024-05-29 00:00:00.000		1349.6000	2024-05-08 00:00:00.000
747	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1191.1739	2023-05-29 00:00:00.000
747	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1226.9091	2024-05-28 00:00:00.000
747	2024-05-29 00:00:00.000		1349.6000	2024-05-08 00:00:00.000
748	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1204.3248	2023-05-29 00:00:00.000
748	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1240.4545	2024-05-28 00:00:00.000
748	2024-05-29 00:00:00.000		1364.5000	2024-05-08 00:00:00.000
749	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3578.2700	2023-05-29 00:00:00.000
750	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3578.2700	2023-05-29 00:00:00.000
751	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3578.2700	2023-05-29 00:00:00.000
752	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3578.2700	2023-05-29 00:00:00.000
753	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3578.2700	2023-05-29 00:00:00.000
754	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1457.9900	2023-05-29 00:00:00.000
755	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1457.9900	2023-05-29 00:00:00.000
756	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1457.9900	2023-05-29 00:00:00.000
757	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1457.9900	2023-05-29 00:00:00.000
758	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	1457.9900	2023-05-29 00:00:00.000
759	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
759	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
760	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
760	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
761	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
761	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
762	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
762	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
763	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
763	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
764	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
764	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
765	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
765	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
766	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
766	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
767	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
767	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
768	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
768	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
769	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
769	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
770	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	699.0982	2023-05-29 00:00:00.000
770	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	782.9900	2024-05-28 00:00:00.000
771	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3399.9900	2023-05-29 00:00:00.000
772	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3399.9900	2023-05-29 00:00:00.000
773	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3399.9900	2023-05-29 00:00:00.000
774	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3399.9900	2023-05-29 00:00:00.000
775	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3374.9900	2023-05-29 00:00:00.000
776	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3374.9900	2023-05-29 00:00:00.000
777	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3374.9900	2023-05-29 00:00:00.000
778	2022-05-30 00:00:00.000	2023-05-29 00:00:00.000	3374.9900	2023-05-29 00:00:00.000
779	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2071.4196	2024-05-28 00:00:00.000
779	2024-05-29 00:00:00.000		2319.9900	2024-05-08 00:00:00.000
780	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2071.4196	2024-05-28 00:00:00.000
780	2024-05-29 00:00:00.000		2319.9900	2024-05-08 00:00:00.000
781	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2071.4196	2024-05-28 00:00:00.000
781	2024-05-29 00:00:00.000		2319.9900	2024-05-08 00:00:00.000
782	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2049.0982	2024-05-28 00:00:00.000
782	2024-05-29 00:00:00.000		2294.9900	2024-05-08 00:00:00.000
783	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2049.0982	2024-05-28 00:00:00.000
783	2024-05-29 00:00:00.000		2294.9900	2024-05-08 00:00:00.000
784	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2049.0982	2024-05-28 00:00:00.000
784	2024-05-29 00:00:00.000		2294.9900	2024-05-08 00:00:00.000
785	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1079.9900	2024-05-28 00:00:00.000
786	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1079.9900	2024-05-28 00:00:00.000
787	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1079.9900	2024-05-28 00:00:00.000
788	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1079.9900	2024-05-28 00:00:00.000
789	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2443.3500	2024-05-28 00:00:00.000
790	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2443.3500	2024-05-28 00:00:00.000
791	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2443.3500	2024-05-28 00:00:00.000
792	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2181.5625	2024-05-28 00:00:00.000
792	2024-05-29 00:00:00.000		2443.3500	2024-05-08 00:00:00.000
793	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2181.5625	2024-05-28 00:00:00.000
793	2024-05-29 00:00:00.000		2443.3500	2024-05-08 00:00:00.000
794	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2181.5625	2024-05-28 00:00:00.000
794	2024-05-29 00:00:00.000		2443.3500	2024-05-08 00:00:00.000
795	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2181.5625	2024-05-28 00:00:00.000
795	2024-05-29 00:00:00.000		2443.3500	2024-05-08 00:00:00.000
796	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	2181.5625	2024-05-28 00:00:00.000
796	2024-05-29 00:00:00.000		2443.3500	2024-05-08 00:00:00.000
797	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1000.4375	2024-05-28 00:00:00.000
797	2024-05-29 00:00:00.000		1120.4900	2024-05-08 00:00:00.000
798	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1000.4375	2024-05-28 00:00:00.000
798	2024-05-29 00:00:00.000		1120.4900	2024-05-08 00:00:00.000
799	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1000.4375	2024-05-28 00:00:00.000
799	2024-05-29 00:00:00.000		1120.4900	2024-05-08 00:00:00.000
800	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1000.4375	2024-05-28 00:00:00.000
800	2024-05-29 00:00:00.000		1120.4900	2024-05-08 00:00:00.000
801	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1000.4375	2024-05-28 00:00:00.000
801	2024-05-29 00:00:00.000		1120.4900	2024-05-08 00:00:00.000
802	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	148.2200	2024-05-28 00:00:00.000
803	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	175.4900	2024-05-28 00:00:00.000
804	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	229.4900	2024-05-28 00:00:00.000
805	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	34.2000	2024-05-28 00:00:00.000
806	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	102.2900	2024-05-28 00:00:00.000
807	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	124.7300	2024-05-28 00:00:00.000
808	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	40.4909	2024-05-28 00:00:00.000
808	2024-05-29 00:00:00.000		44.5400	2024-05-08 00:00:00.000
809	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	56.2909	2024-05-28 00:00:00.000
809	2024-05-29 00:00:00.000		61.9200	2024-05-08 00:00:00.000
810	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	109.3364	2024-05-28 00:00:00.000
810	2024-05-29 00:00:00.000		120.2700	2024-05-08 00:00:00.000
811	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	40.4909	2024-05-28 00:00:00.000
811	2024-05-29 00:00:00.000		44.5400	2024-05-08 00:00:00.000
812	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	56.2909	2024-05-28 00:00:00.000
812	2024-05-29 00:00:00.000		61.9200	2024-05-08 00:00:00.000
813	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	109.3364	2024-05-28 00:00:00.000
813	2024-05-29 00:00:00.000		120.2700	2024-05-08 00:00:00.000
814	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	348.7600	2024-05-28 00:00:00.000
815	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	60.7450	2024-05-28 00:00:00.000
816	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	209.0250	2024-05-28 00:00:00.000
817	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	300.2150	2024-05-28 00:00:00.000
818	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	85.5650	2024-05-28 00:00:00.000
819	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	248.3850	2024-05-28 00:00:00.000
820	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	330.0600	2024-05-28 00:00:00.000
821	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	218.0100	2024-05-28 00:00:00.000
822	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	540.7545	2024-05-28 00:00:00.000
822	2024-05-29 00:00:00.000		594.8300	2024-05-08 00:00:00.000
823	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	87.7450	2024-05-28 00:00:00.000
824	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	236.0250	2024-05-28 00:00:00.000
825	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	327.2150	2024-05-28 00:00:00.000
826	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	112.5650	2024-05-28 00:00:00.000
827	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	275.3850	2024-05-28 00:00:00.000
828	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	357.0600	2024-05-28 00:00:00.000
829	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	245.0100	2024-05-28 00:00:00.000
830	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	348.7600	2024-05-28 00:00:00.000
831	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	348.7600	2024-05-28 00:00:00.000
832	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	348.7600	2024-05-28 00:00:00.000
833	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	540.7545	2024-05-28 00:00:00.000
833	2024-05-29 00:00:00.000		594.8300	2024-05-08 00:00:00.000
834	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	540.7545	2024-05-28 00:00:00.000
834	2024-05-29 00:00:00.000		594.8300	2024-05-08 00:00:00.000
835	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	540.7545	2024-05-28 00:00:00.000
835	2024-05-29 00:00:00.000		594.8300	2024-05-08 00:00:00.000
836	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	540.7545	2024-05-28 00:00:00.000
836	2024-05-29 00:00:00.000		594.8300	2024-05-08 00:00:00.000
837	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1301.3636	2024-05-28 00:00:00.000
837	2024-05-29 00:00:00.000		1431.5000	2024-05-08 00:00:00.000
838	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1301.3636	2024-05-28 00:00:00.000
838	2024-05-29 00:00:00.000		1431.5000	2024-05-08 00:00:00.000
839	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1301.3636	2024-05-28 00:00:00.000
839	2024-05-29 00:00:00.000		1431.5000	2024-05-08 00:00:00.000
840	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	1301.3636	2024-05-28 00:00:00.000
840	2024-05-29 00:00:00.000		1431.5000	2024-05-08 00:00:00.000
841	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	59.9900	2024-05-28 00:00:00.000
842	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	125.0000	2024-05-28 00:00:00.000
843	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	25.0000	2024-05-28 00:00:00.000
844	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	19.9900	2024-05-28 00:00:00.000
845	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	24.9900	2024-05-28 00:00:00.000
846	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	13.9900	2024-05-28 00:00:00.000
847	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	34.9900	2024-05-28 00:00:00.000
848	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	44.9900	2024-05-28 00:00:00.000
849	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	59.9900	2024-05-28 00:00:00.000
850	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	59.9900	2024-05-28 00:00:00.000
851	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	59.9900	2024-05-28 00:00:00.000
852	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	74.9900	2024-05-28 00:00:00.000
853	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	74.9900	2024-05-28 00:00:00.000
854	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	74.9900	2024-05-28 00:00:00.000
855	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	89.9900	2024-05-28 00:00:00.000
856	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	89.9900	2024-05-28 00:00:00.000
857	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	89.9900	2024-05-28 00:00:00.000
858	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	23.5481	2024-05-28 00:00:00.000
858	2024-05-29 00:00:00.000		24.4900	2024-05-08 00:00:00.000
859	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	23.5481	2024-05-28 00:00:00.000
859	2024-05-29 00:00:00.000		24.4900	2024-05-08 00:00:00.000
860	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	23.5481	2024-05-28 00:00:00.000
860	2024-05-29 00:00:00.000		24.4900	2024-05-08 00:00:00.000
861	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	37.9900	2024-05-28 00:00:00.000
862	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	37.9900	2024-05-28 00:00:00.000
863	2023-05-30 00:00:00.000	2024-05-28 00:00:00.000	37.9900	2024-05-28 00:00:00.000
864	2024-05-29 00:00:00.000		63.5000	2024-05-08 00:00:00.000
865	2024-05-29 00:00:00.000		63.5000	2024-05-08 00:00:00.000
866	2024-05-29 00:00:00.000		63.5000	2024-05-08 00:00:00.000
867	2024-05-29 00:00:00.000		69.9900	2024-05-08 00:00:00.000
868	2024-05-29 00:00:00.000		69.9900	2024-05-08 00:00:00.000
869	2024-05-29 00:00:00.000		69.9900	2024-05-08 00:00:00.000
870	2024-05-29 00:00:00.000		4.9900	2024-05-08 00:00:00.000
871	2024-05-29 00:00:00.000		9.9900	2024-05-08 00:00:00.000
872	2024-05-29 00:00:00.000		8.9900	2024-05-08 00:00:00.000
873	2024-05-29 00:00:00.000		2.2900	2024-05-08 00:00:00.000
874	2024-05-29 00:00:00.000		8.9900	2024-05-08 00:00:00.000
875	2024-05-29 00:00:00.000		8.9900	2024-05-08 00:00:00.000
876	2024-05-29 00:00:00.000		120.0000	2024-05-08 00:00:00.000
877	2024-05-29 00:00:00.000		7.9500	2024-05-08 00:00:00.000
878	2024-05-29 00:00:00.000		21.9800	2024-05-08 00:00:00.000
879	2024-05-29 00:00:00.000		159.0000	2024-05-08 00:00:00.000
880	2024-05-29 00:00:00.000		54.9900	2024-05-08 00:00:00.000
881	2024-05-29 00:00:00.000		53.9900	2024-05-08 00:00:00.000
882	2024-05-29 00:00:00.000		53.9900	2024-05-08 00:00:00.000
883	2024-05-29 00:00:00.000		53.9900	2024-05-08 00:00:00.000
884	2024-05-29 00:00:00.000		53.9900	2024-05-08 00:00:00.000
885	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
886	2024-05-29 00:00:00.000		333.4200	2024-05-08 00:00:00.000
887	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
888	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
889	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
890	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
891	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
892	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
893	2024-05-29 00:00:00.000		1003.9100	2024-05-08 00:00:00.000
894	2024-05-29 00:00:00.000		121.4600	2024-05-08 00:00:00.000
895	2024-05-29 00:00:00.000		333.4200	2024-05-08 00:00:00.000
896	2024-05-29 00:00:00.000		333.4200	2024-05-08 00:00:00.000
897	2024-05-29 00:00:00.000		333.4200	2024-05-08 00:00:00.000
898	2024-05-29 00:00:00.000		333.4200	2024-05-08 00:00:00.000
