65	148	2023-02-06 00:00:00.000	550	932	39.2385	21581.1750	523.00	.00	523.00	2023-01-30 00:00:00.000
66	149	2023-02-06 00:00:00.000	3	341	47.4705	142.4115	3.00	.00	3.00	2023-01-30 00:00:00.000
66	150	2023-02-06 00:00:00.000	3	342	45.3705	136.1115	3.00	.00	3.00	2023-01-30 00:00:00.000
66	151	2023-02-06 00:00:00.000	3	343	49.6440	148.9320	3.00	.00	3.00	2023-01-30 00:00:00.000
66	152	2023-02-06 00:00:00.000	3	344	45.3705	136.1115	3.00	.00	3.00	2023-01-30 00:00:00.000
67	153	2023-02-06 00:00:00.000	550	928	32.7705	18023.7750	550.00	.00	550.00	2023-01-30 00:00:00.000
67	154	2023-02-06 00:00:00.000	550	929	37.0860	20397.3000	550.00	.00	550.00	2023-01-30 00:00:00.000
67	155	2023-02-06 00:00:00.000	550	930	43.0395	23671.7250	550.00	.00	550.00	2023-01-30 00:00:00.000
68	156	2023-02-06 00:00:00.000	550	332	10.8150	5948.2500	550.00	.00	550.00	2023-01-30 00:00:00.000
69	157	2023-02-07 00:00:00.000	550	948	82.8345	45558.9750	550.00	.00	550.00	2023-01-31 00:00:00.000
69	158	2023-02-07 00:00:00.000	550	907	82.8345	45558.9750	550.00	.00	550.00	2023-01-31 00:00:00.000
70	159	2023-02-07 00:00:00.000	1250	325	.2100	262.5000	1250.00	.00	1250.00	2023-01-31 00:00:00.000
70	160	2023-02-07 00:00:00.000	1250	326	.2100	262.5000	1250.00	125.00	1125.00	2023-01-31 00:00:00.000
71	161	2023-02-07 00:00:00.000	3	320	49.6440	148.9320	3.00	.00	3.00	2023-01-31 00:00:00.000
71	162	2023-02-07 00:00:00.000	3	321	44.3205	132.9615	3.00	.00	3.00	2023-01-31 00:00:00.000
71	163	2023-02-07 00:00:00.000	60	322	28.6965	1721.7900	60.00	3.00	57.00	2023-01-31 00:00:00.000
72	164	2023-02-07 00:00:00.000	550	930	42.5145	23382.9750	550.00	82.00	468.00	2023-01-31 00:00:00.000
72	165	2023-02-07 00:00:00.000	550	921	5.5860	3072.3000	550.00	.00	550.00	2023-01-31 00:00:00.000
73	166	2023-02-22 00:00:00.000	60	952	15.7395	944.3700	60.00	.00	60.00	2023-02-15 00:00:00.000
74	167	2023-02-22 00:00:00.000	550	933	43.4595	23902.7250	550.00	550.00	.00	2023-02-15 00:00:00.000
74	168	2023-02-22 00:00:00.000	550	934	37.6215	20691.8250	550.00	550.00	.00	2023-02-15 00:00:00.000
75	169	2023-02-22 00:00:00.000	550	317	29.5785	16268.1750	550.00	.00	550.00	2023-02-15 00:00:00.000
75	170	2023-02-22 00:00:00.000	550	318	36.0990	19854.4500	523.00	.00	523.00	2023-02-15 00:00:00.000
75	171	2023-02-22 00:00:00.000	550	319	48.5835	26720.9250	550.00	.00	550.00	2023-02-15 00:00:00.000
76	172	2023-02-22 00:00:00.000	550	928	32.2455	17735.0250	468.00	.00	468.00	2023-02-15 00:00:00.000
76	173	2023-02-22 00:00:00.000	550	929	36.5610	20108.5500	550.00	.00	550.00	2023-02-15 00:00:00.000
77	174	2023-02-22 00:00:00.000	550	319	46.4205	25531.2750	550.00	.00	550.00	2023-02-15 00:00:00.000
78	175	2023-02-22 00:00:00.000	3	359	47.5230	142.5690	3.00	.00	3.00	2023-02-15 00:00:00.000
78	176	2023-02-22 00:00:00.000	3	360	45.4230	136.2690	3.00	.00	3.00	2023-02-15 00:00:00.000
78	177	2023-02-22 00:00:00.000	3	361	49.6965	149.0895	3.00	.00	3.00	2023-02-15 00:00:00.000
78	178	2023-02-22 00:00:00.000	3	362	45.4230	136.2690	3.00	.00	3.00	2023-02-15 00:00:00.000
78	179	2023-02-22 00:00:00.000	3	363	43.3230	129.9690	3.00	.00	3.00	2023-02-15 00:00:00.000
79	180	2023-02-22 00:00:00.000	3	2	41.9160	125.7480	3.00	.00	3.00	2023-02-15 00:00:00.000
80	181	2023-02-22 00:00:00.000	3	1	50.2635	150.7905	3.00	.00	3.00	2023-02-15 00:00:00.000
81	182	2023-02-22 00:00:00.000	3	361	49.8540	149.5620	3.00	.00	3.00	2023-02-15 00:00:00.000
81	183	2023-02-22 00:00:00.000	3	362	45.5805	136.7415	3.00	.00	3.00	2023-02-15 00:00:00.000
81	184	2023-02-22 00:00:00.000	3	363	43.4805	130.4415	3.00	.00	3.00	2023-02-15 00:00:00.000
81	185	2023-02-22 00:00:00.000	3	364	47.7540	143.2620	3.00	.00	3.00	2023-02-15 00:00:00.000
82	186	2023-02-22 00:00:00.000	550	530	16.0860	8847.3000	550.00	82.00	468.00	2023-02-15 00:00:00.000
83	187	2023-02-22 00:00:00.000	3	4	57.0255	171.0765	3.00	.00	3.00	2023-02-15 00:00:00.000
84	188	2023-02-22 00:00:00.000	550	512	37.0860	20397.3000	550.00	550.00	.00	2023-02-15 00:00:00.000
85	189	2023-02-22 00:00:00.000	550	513	26.5965	14628.0750	550.00	.00	550.00	2023-02-15 00:00:00.000
86	190	2023-02-22 00:00:00.000	550	317	27.0585	14882.1750	468.00	.00	468.00	2023-02-15 00:00:00.000
86	191	2023-02-22 00:00:00.000	550	318	33.5790	18468.4500	550.00	.00	550.00	2023-02-15 00:00:00.000
86	192	2023-02-22 00:00:00.000	550	319	46.0635	25334.9250	550.00	.00	550.00	2023-02-15 00:00:00.000
87	193	2023-02-22 00:00:00.000	3	408	47.5440	142.6320	3.00	.00	3.00	2023-02-15 00:00:00.000
87	194	2023-02-22 00:00:00.000	3	409	43.2705	129.8115	3.00	.00	3.00	2023-02-15 00:00:00.000
87	195	2023-02-22 00:00:00.000	3	410	41.1705	123.5115	3.00	.00	3.00	2023-02-15 00:00:00.000
87	196	2023-02-22 00:00:00.000	3	411	45.4440	136.3320	3.00	.00	3.00	2023-02-15 00:00:00.000
87	197	2023-02-22 00:00:00.000	3	412	41.1705	123.5115	3.00	.00	3.00	2023-02-15 00:00:00.000
87	198	2023-02-22 00:00:00.000	3	413	39.0705	117.2115	3.00	.00	3.00	2023-02-15 00:00:00.000
88	199	2023-02-22 00:00:00.000	3	427	47.5965	142.7895	3.00	.00	3.00	2023-02-15 00:00:00.000
88	200	2023-02-22 00:00:00.000	3	428	43.3230	129.9690	3.00	.00	3.00	2023-02-15 00:00:00.000
88	201	2023-02-22 00:00:00.000	3	429	41.2230	123.6690	3.00	.00	3.00	2023-02-15 00:00:00.000
88	202	2023-02-22 00:00:00.000	3	430	45.4965	136.4895	3.00	.00	3.00	2023-02-15 00:00:00.000
88	203	2023-02-22 00:00:00.000	3	431	41.2230	123.6690	3.00	.00	3.00	2023-02-15 00:00:00.000
89	204	2023-03-08 00:00:00.000	3	320	47.4705	142.4115	3.00	.00	3.00	2023-03-01 00:00:00.000
89	205	2023-03-08 00:00:00.000	3	321	42.7980	128.3940	3.00	.00	3.00	2023-03-01 00:00:00.000
89	206	2023-03-08 00:00:00.000	60	322	25.4205	1525.2300	60.00	.00	60.00	2023-03-01 00:00:00.000
90	207	2023-03-08 00:00:00.000	3	442	43.3965	130.1895	3.00	.00	3.00	2023-03-01 00:00:00.000
90	208	2023-03-08 00:00:00.000	3	443	39.1230	117.3690	3.00	.00	3.00	2023-03-01 00:00:00.000
90	209	2023-03-08 00:00:00.000	3	444	37.0230	111.0690	3.00	.00	3.00	2023-03-01 00:00:00.000
91	210	2023-03-08 00:00:00.000	550	941	62.9895	34644.2250	550.00	.00	550.00	2023-03-01 00:00:00.000
92	211	2023-03-08 00:00:00.000	3	320	45.3705	136.1115	3.00	.00	3.00	2023-03-01 00:00:00.000
92	212	2023-03-08 00:00:00.000	3	321	40.4880	121.4640	3.00	.00	3.00	2023-03-01 00:00:00.000
93	213	2023-03-12 00:00:00.000	3	504	48.7620	146.2860	3.00	.00	3.00	2023-03-05 00:00:00.000
94	214	2023-03-12 00:00:00.000	3	497	34.1880	102.5640	3.00	3.00	.00	2023-03-05 00:00:00.000
95	215	2023-03-12 00:00:00.000	3	323	50.2635	150.7905	3.00	.00	3.00	2023-03-05 00:00:00.000
96	216	2023-03-12 00:00:00.000	550	523	10.7310	5902.0500	468.00	.00	468.00	2023-03-05 00:00:00.000
96	217	2023-03-12 00:00:00.000	550	524	14.1225	7767.3750	550.00	.00	550.00	2023-03-05 00:00:00.000
97	218	2023-03-22 00:00:00.000	60	492	50.2635	3015.8100	60.00	.00	60.00	2023-03-15 00:00:00.000
97	219	2023-03-22 00:00:00.000	60	493	57.1515	3429.0900	60.00	.00	60.00	2023-03-15 00:00:00.000
97	220	2023-03-22 00:00:00.000	60	494	53.2035	3192.2100	60.00	.00	60.00	2023-03-15 00:00:00.000
97	221	2023-03-22 00:00:00.000	60	495	63.6930	3821.5800	60.00	.00	60.00	2023-03-15 00:00:00.000
97	222	2023-03-22 00:00:00.000	60	496	48.9090	2934.5400	60.00	.00	60.00	2023-03-15 00:00:00.000
98	223	2023-03-22 00:00:00.000	550	913	40.9395	22516.7250	550.00	.00	550.00	2023-03-15 00:00:00.000
98	224	2023-03-22 00:00:00.000	550	914	21.0945	11601.9750	550.00	.00	550.00	2023-03-15 00:00:00.000
98	225	2023-03-22 00:00:00.000	550	915	30.4395	16741.7250	550.00	.00	550.00	2023-03-15 00:00:00.000
98	226	2023-03-22 00:00:00.000	550	916	40.9395	22516.7250	550.00	.00	550.00	2023-03-15 00:00:00.000
99	227	2023-03-22 00:00:00.000	60	506	9.1980	551.8800	60.00	.00	60.00	2023-03-15 00:00:00.000
100	228	2023-03-22 00:00:00.000	550	351	5.7750	3176.2500	550.00	.00	550.00	2023-03-15 00:00:00.000
100	229	2023-03-22 00:00:00.000	550	352	1.1550	635.2500	550.00	55.00	495.00	2023-03-15 00:00:00.000
100	230	2023-03-22 00:00:00.000	550	679	5.7750	3176.2500	550.00	.00	550.00	2023-03-15 00:00:00.000
101	231	2023-03-22 00:00:00.000	550	507	23.3940	12866.7000	550.00	.00	550.00	2023-03-15 00:00:00.000
101	232	2023-03-22 00:00:00.000	550	508	27.6465	15205.5750	550.00	.00	550.00	2023-03-15 00:00:00.000
102	233	2023-03-22 00:00:00.000	550	355	1.3650	750.7500	550.00	82.00	468.00	2023-03-15 00:00:00.000
102	234	2023-03-22 00:00:00.000	550	940	62.9895	34644.2250	550.00	.00	550.00	2023-03-15 00:00:00.000
103	235	2023-03-22 00:00:00.000	550	679	6.1950	3407.2500	550.00	.00	550.00	2023-03-15 00:00:00.000
