35	775	22	22	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
36	776	16	16	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
37	777	23	23	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
38	778	20	20	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
39	516	120	120	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
40	517	224	224	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
41	518	98	97	1	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000	7	2022-06-18 00:00:00.000
42	519	18	18	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
43	717	4	4	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
44	721	14	14	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
45	722	30	30	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
46	723	11	11	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
47	724	1	1	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
48	725	44	44	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
49	726	20	20	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
50	727	14	14	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
51	729	43	43	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
52	730	19	19	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
53	731	14	14	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
54	733	46	46	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
55	734	27	27	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
56	735	11	11	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
57	736	13	13	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
58	738	29	29	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
59	739	5	5	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
60	740	17	17	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
61	741	7	7	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
62	743	16	16	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
63	744	23	23	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
64	745	20	20	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
65	747	22	22	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
66	748	10	10	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
67	806	322	322	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
68	807	138	138	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
69	810	120	117	3	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000	11	2022-06-18 00:00:00.000
70	811	224	224	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
71	812	98	98	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
72	813	18	18	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
73	817	120	120	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
74	818	224	224	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
75	819	98	98	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
76	820	18	18	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
77	825	120	120	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
78	826	224	224	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
79	827	98	98	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
80	828	18	18	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
81	894	460	460	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
82	945	460	460	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
83	950	322	322	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
84	951	138	138	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
85	994	224	220	4	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000	14	2022-06-18 00:00:00.000
86	995	98	98	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
87	996	138	138	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
88	3	4600	4600	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
89	324	1148	1148	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
90	327	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
91	328	240	236	4	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000	15	2022-06-12 00:00:00.000
92	329	680	680	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
93	398	460	460	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
94	399	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
95	400	448	448	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
96	401	472	472	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
97	529	460	460	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
98	532	2296	2296	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
99	533	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
100	534	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
101	802	305	305	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
102	803	118	118	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
103	804	151	151	0	2022-06-02 00:00:00.000	2022-06-18 00:00:00.000	2022-06-13 00:00:00.000		2022-06-18 00:00:00.000
104	316	1148	1148	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
105	331	1148	1148	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
106	350	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
107	531	574	574	0	2022-06-02 00:00:00.000	2022-06-12 00:00:00.000	2022-06-13 00:00:00.000		2022-06-12 00:00:00.000
108	749	1	1	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
109	750	1	1	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
110	771	1	1	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
111	778	1	1	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
112	516	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
113	519	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
114	717	1	1	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
115	718	1	1	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
116	745	1	1	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
117	748	1	1	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
118	807	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
119	810	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
120	813	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
121	817	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
122	820	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
123	825	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
124	828	2	2	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
125	894	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
126	945	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
127	951	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
128	996	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
129	3	40	40	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
130	324	8	8	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
131	327	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
132	328	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
133	329	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
134	398	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
135	399	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
136	401	8	8	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
137	529	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
138	532	16	16	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
139	533	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
140	534	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
141	804	4	4	0	2022-06-03 00:00:00.000	2022-06-14 00:00:00.000	2022-06-14 00:00:00.000		2022-06-14 00:00:00.000
142	316	8	8	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
143	331	8	8	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
144	350	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
145	531	4	4	0	2022-06-03 00:00:00.000	2022-06-13 00:00:00.000	2022-06-14 00:00:00.000		2022-06-13 00:00:00.000
146	751	2	2	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
147	752	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
148	753	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
149	764	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
150	517	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
151	519	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
152	719	2	2	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
153	720	1	1	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
154	721	1	1	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
155	727	1	1	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
156	806	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
157	807	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
158	811	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
159	813	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
160	818	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
161	820	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
162	826	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
163	828	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
164	894	5	5	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
165	945	5	5	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
166	950	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
167	951	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
168	994	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
169	996	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
170	3	50	50	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
171	324	10	10	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
172	327	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
173	329	10	10	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
174	398	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
175	399	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
176	400	2	2	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
177	401	8	8	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
178	529	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
179	532	20	20	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
180	533	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
181	534	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
182	802	1	1	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
183	804	4	4	0	2022-06-04 00:00:00.000	2022-06-22 00:00:00.000	2022-06-15 00:00:00.000		2022-06-22 00:00:00.000
184	316	10	10	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
185	331	10	10	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
186	350	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
187	531	5	5	0	2022-06-04 00:00:00.000	2022-06-14 00:00:00.000	2022-06-15 00:00:00.000		2022-06-14 00:00:00.000
188	750	1	1	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
189	753	1	1	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
190	519	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
191	718	1	1	0	2022-06-05 00:00:00.000	2022-06-15 00:00:00.000	2022-06-16 00:00:00.000		2022-06-15 00:00:00.000
192	721	1	1	0	2022-06-05 00:00:00.000	2022-06-15 00:00:00.000	2022-06-16 00:00:00.000		2022-06-15 00:00:00.000
193	807	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
194	813	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
195	820	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
196	828	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
197	894	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
198	945	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
199	951	2	2	0	2022-06-05 00:00:00.000	2022-06-16 00:00:00.000	2022-06-16 00:00:00.000		2022-06-16 00:00:00.000
