34	716	43661	13	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
35	741	43661	10	2022-05-30 00:00:00.000	S	2	1009.7300	2022-05-30 00:00:00.000
36	742	43661	6	2022-05-30 00:00:00.000	S	2	891.2004	2022-05-30 00:00:00.000
37	743	43661	2	2022-05-30 00:00:00.000	S	1	881.4687	2022-05-30 00:00:00.000
38	745	43661	1	2022-05-30 00:00:00.000	S	1	998.7040	2022-05-30 00:00:00.000
39	747	43661	3	2022-05-30 00:00:00.000	S	2	881.4687	2022-05-30 00:00:00.000
40	773	43661	12	2022-05-30 00:00:00.000	S	2	2447.9928	2022-05-30 00:00:00.000
41	775	43661	7	2022-05-30 00:00:00.000	S	3	2429.9928	2022-05-30 00:00:00.000
42	776	43661	11	2022-05-30 00:00:00.000	S	4	2429.9928	2022-05-30 00:00:00.000
43	777	43661	14	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
44	778	43661	8	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
45	722	43662	15	2022-05-30 00:00:00.000	S	3	220.2496	2022-05-30 00:00:00.000
46	725	43662	5	2022-05-30 00:00:00.000	S	3	226.8571	2022-05-30 00:00:00.000
47	726	43662	18	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
48	729	43662	14	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
49	730	43662	3	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
50	732	43662	12	2022-05-30 00:00:00.000	S	1	440.1742	2022-05-30 00:00:00.000
51	733	43662	19	2022-05-30 00:00:00.000	S	1	440.1742	2022-05-30 00:00:00.000
52	738	43662	20	2022-05-30 00:00:00.000	S	1	220.2496	2022-05-30 00:00:00.000
53	749	43662	16	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
54	753	43662	9	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
55	754	43662	4	2022-05-30 00:00:00.000	S	4	1049.7528	2022-05-30 00:00:00.000
56	755	43662	22	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
57	756	43662	10	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
58	758	43662	13	2022-05-30 00:00:00.000	S	6	1049.7528	2022-05-30 00:00:00.000
59	760	43662	17	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
60	762	43662	6	2022-05-30 00:00:00.000	S	5	503.3507	2022-05-30 00:00:00.000
61	763	43662	11	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
62	764	43662	1	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
63	765	43662	7	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
64	766	43662	21	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
65	768	43662	8	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
66	770	43662	2	2022-05-30 00:00:00.000	S	5	503.3507	2022-05-30 00:00:00.000
67	760	43663	1	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
68	714	43664	3	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
69	716	43664	4	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
70	771	43664	6	2022-05-30 00:00:00.000	S	3	2447.9928	2022-05-30 00:00:00.000
71	772	43664	1	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
72	773	43664	7	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
73	775	43664	2	2022-05-30 00:00:00.000	S	4	2429.9928	2022-05-30 00:00:00.000
74	777	43664	5	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
75	778	43664	8	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
76	707	43665	3	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
77	709	43665	9	2022-05-30 00:00:00.000	S	6	6.1750	2022-05-30 00:00:00.000
78	711	43665	1	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
79	712	43665	6	2022-05-30 00:00:00.000	S	2	5.6187	2022-05-30 00:00:00.000
80	715	43665	4	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
81	773	43665	2	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
82	775	43665	7	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
83	776	43665	10	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
84	777	43665	5	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
85	778	43665	8	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
86	732	43666	3	2022-05-30 00:00:00.000	S	1	440.1742	2022-05-30 00:00:00.000
87	753	43666	2	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
88	756	43666	4	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
89	764	43666	1	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
90	766	43666	6	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
91	768	43666	5	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
92	710	43667	1	2022-05-30 00:00:00.000	S	3	6.1750	2022-05-30 00:00:00.000
93	773	43667	2	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
94	775	43667	4	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
95	778	43667	3	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
96	707	43668	7	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
97	708	43668	27	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
98	711	43668	8	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
99	712	43668	10	2022-05-30 00:00:00.000	S	4	5.6187	2022-05-30 00:00:00.000
100	714	43668	25	2022-05-30 00:00:00.000	S	4	31.2437	2022-05-30 00:00:00.000
101	715	43668	5	2022-05-30 00:00:00.000	S	6	31.2437	2022-05-30 00:00:00.000
102	716	43668	19	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
103	722	43668	26	2022-05-30 00:00:00.000	S	3	220.2496	2022-05-30 00:00:00.000
104	725	43668	18	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
105	726	43668	15	2022-05-30 00:00:00.000	S	3	226.8571	2022-05-30 00:00:00.000
106	729	43668	11	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
107	730	43668	6	2022-05-30 00:00:00.000	S	6	226.8571	2022-05-30 00:00:00.000
108	732	43668	21	2022-05-30 00:00:00.000	S	4	440.1742	2022-05-30 00:00:00.000
109	733	43668	28	2022-05-30 00:00:00.000	S	3	440.1742	2022-05-30 00:00:00.000
110	738	43668	24	2022-05-30 00:00:00.000	S	3	220.2496	2022-05-30 00:00:00.000
111	753	43668	2	2022-05-30 00:00:00.000	S	2	2576.3544	2022-05-30 00:00:00.000
112	754	43668	9	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
113	755	43668	12	2022-05-30 00:00:00.000	S	3	1049.7528	2022-05-30 00:00:00.000
114	756	43668	1	2022-05-30 00:00:00.000	S	3	1049.7528	2022-05-30 00:00:00.000
115	758	43668	22	2022-05-30 00:00:00.000	S	6	1049.7528	2022-05-30 00:00:00.000
116	760	43668	3	2022-05-30 00:00:00.000	S	7	503.3507	2022-05-30 00:00:00.000
117	761	43668	13	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
118	762	43668	23	2022-05-30 00:00:00.000	S	4	503.3507	2022-05-30 00:00:00.000
119	763	43668	29	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
120	764	43668	16	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
121	765	43668	4	2022-05-30 00:00:00.000	S	6	503.3507	2022-05-30 00:00:00.000
122	766	43668	17	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
123	768	43668	20	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
124	770	43668	14	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
125	747	43669	1	2022-05-30 00:00:00.000	S	1	881.4687	2022-05-30 00:00:00.000
126	709	43670	2	2022-05-30 00:00:00.000	S	2	6.1750	2022-05-30 00:00:00.000
127	710	43670	1	2022-05-30 00:00:00.000	S	1	6.1750	2022-05-30 00:00:00.000
128	773	43670	3	2022-05-30 00:00:00.000	S	2	2447.9928	2022-05-30 00:00:00.000
129	776	43670	4	2022-05-30 00:00:00.000	S	1	2429.9928	2022-05-30 00:00:00.000
130	708	43671	11	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
131	711	43671	10	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
132	714	43671	2	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
133	716	43671	9	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
134	732	43671	5	2022-05-30 00:00:00.000	S	2	440.1742	2022-05-30 00:00:00.000
135	753	43671	1	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
136	755	43671	7	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
137	756	43671	3	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
138	763	43671	6	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
139	764	43671	8	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
140	768	43671	4	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
141	709	43672	1	2022-05-30 00:00:00.000	S	6	6.1750	2022-05-30 00:00:00.000
142	774	43672	3	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
143	776	43672	2	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
144	707	43673	11	2022-05-30 00:00:00.000	S	4	20.1865	2022-05-30 00:00:00.000
145	708	43673	9	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
146	711	43673	10	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
147	712	43673	8	2022-05-30 00:00:00.000	S	1	5.6187	2022-05-30 00:00:00.000
148	715	43673	2	2022-05-30 00:00:00.000	S	3	31.2437	2022-05-30 00:00:00.000
149	729	43673	3	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
150	738	43673	6	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
151	754	43673	1	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
152	761	43673	4	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
153	762	43673	5	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
154	770	43673	7	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
155	758	43674	1	2022-05-30 00:00:00.000	S	3	1049.7528	2022-05-30 00:00:00.000
156	708	43675	4	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
157	711	43675	2	2022-05-30 00:00:00.000	S	5	20.1865	2022-05-30 00:00:00.000
158	712	43675	7	2022-05-30 00:00:00.000	S	2	5.6187	2022-05-30 00:00:00.000
159	715	43675	9	2022-05-30 00:00:00.000	S	3	31.2437	2022-05-30 00:00:00.000
160	738	43675	3	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
161	754	43675	8	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
162	758	43675	6	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
163	761	43675	1	2022-05-30 00:00:00.000	S	4	503.3507	2022-05-30 00:00:00.000
164	762	43675	5	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
165	709	43676	5	2022-05-30 00:00:00.000	S	4	6.1750	2022-05-30 00:00:00.000
166	710	43676	3	2022-05-30 00:00:00.000	S	1	6.1750	2022-05-30 00:00:00.000
167	775	43676	4	2022-05-30 00:00:00.000	S	3	2429.9928	2022-05-30 00:00:00.000
168	776	43676	1	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
169	778	43676	2	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
170	707	43677	10	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
171	708	43677	5	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
172	712	43677	9	2022-05-30 00:00:00.000	S	5	5.6187	2022-05-30 00:00:00.000
173	715	43677	1	2022-05-30 00:00:00.000	S	3	31.2437	2022-05-30 00:00:00.000
174	729	43677	12	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
175	753	43677	2	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
176	754	43677	11	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
177	758	43677	3	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
178	760	43677	6	2022-05-30 00:00:00.000	S	4	503.3507	2022-05-30 00:00:00.000
179	763	43677	8	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
180	765	43677	7	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
181	770	43677	4	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
182	707	43678	19	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
183	708	43678	8	2022-05-30 00:00:00.000	S	4	20.1865	2022-05-30 00:00:00.000
184	711	43678	18	2022-05-30 00:00:00.000	S	3	20.1865	2022-05-30 00:00:00.000
185	712	43678	7	2022-05-30 00:00:00.000	S	3	5.6187	2022-05-30 00:00:00.000
186	715	43678	15	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
187	716	43678	12	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
188	725	43678	11	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
189	729	43678	9	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
190	732	43678	4	2022-05-30 00:00:00.000	S	2	440.1742	2022-05-30 00:00:00.000
191	738	43678	2	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
192	754	43678	16	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
193	755	43678	17	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
194	756	43678	10	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
195	758	43678	14	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
196	760	43678	1	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
197	761	43678	6	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
198	762	43678	5	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
199	765	43678	3	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
200	770	43678	13	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
201	715	43679	3	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
202	760	43679	1	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
203	770	43679	2	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
204	707	43680	4	2022-05-30 00:00:00.000	S	4	20.1865	2022-05-30 00:00:00.000
205	708	43680	12	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
206	711	43680	6	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
207	712	43680	14	2022-05-30 00:00:00.000	S	3	5.6187	2022-05-30 00:00:00.000
208	715	43680	7	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
209	725	43680	8	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
210	729	43680	5	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
211	738	43680	3	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
212	753	43680	11	2022-05-30 00:00:00.000	S	2	2576.3544	2022-05-30 00:00:00.000
213	756	43680	2	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
214	758	43680	9	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
215	760	43680	1	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
216	761	43680	10	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
217	763	43680	15	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
218	765	43680	13	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
219	707	43681	4	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
220	708	43681	6	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
221	711	43681	19	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
222	712	43681	21	2022-05-30 00:00:00.000	S	2	5.6187	2022-05-30 00:00:00.000
223	714	43681	14	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
224	715	43681	1	2022-05-30 00:00:00.000	S	6	31.2437	2022-05-30 00:00:00.000
225	716	43681	18	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
226	725	43681	20	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
227	729	43681	5	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
228	730	43681	8	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
229	732	43681	3	2022-05-30 00:00:00.000	S	1	440.1742	2022-05-30 00:00:00.000
230	738	43681	12	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
231	753	43681	13	2022-05-30 00:00:00.000	S	1	2576.3544	2022-05-30 00:00:00.000
232	756	43681	17	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
233	758	43681	9	2022-05-30 00:00:00.000	S	3	1049.7528	2022-05-30 00:00:00.000
234	760	43681	16	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
235	761	43681	11	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
236	762	43681	2	2022-05-30 00:00:00.000	S	5	503.3507	2022-05-30 00:00:00.000
237	764	43681	15	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
238	768	43681	10	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
239	770	43681	7	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
240	715	43682	5	2022-05-30 00:00:00.000	S	1	31.2437	2022-05-30 00:00:00.000
241	758	43682	1	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
242	760	43682	3	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
243	762	43682	2	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
244	770	43682	4	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
245	707	43683	11	2022-05-30 00:00:00.000	S	3	20.1865	2022-05-30 00:00:00.000
246	708	43683	5	2022-05-30 00:00:00.000	S	1	20.1865	2022-05-30 00:00:00.000
247	709	43683	13	2022-05-30 00:00:00.000	S	6	6.1750	2022-05-30 00:00:00.000
248	711	43683	6	2022-05-30 00:00:00.000	S	2	20.1865	2022-05-30 00:00:00.000
249	712	43683	7	2022-05-30 00:00:00.000	S	3	5.6187	2022-05-30 00:00:00.000
250	715	43683	2	2022-05-30 00:00:00.000	S	2	31.2437	2022-05-30 00:00:00.000
251	772	43683	10	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
252	773	43683	3	2022-05-30 00:00:00.000	S	2	2447.9928	2022-05-30 00:00:00.000
253	774	43683	4	2022-05-30 00:00:00.000	S	1	2447.9928	2022-05-30 00:00:00.000
254	775	43683	8	2022-05-30 00:00:00.000	S	4	2429.9928	2022-05-30 00:00:00.000
255	776	43683	1	2022-05-30 00:00:00.000	S	2	2429.9928	2022-05-30 00:00:00.000
256	777	43683	9	2022-05-30 00:00:00.000	S	6	2429.9928	2022-05-30 00:00:00.000
257	778	43683	12	2022-05-30 00:00:00.000	S	5	2429.9928	2022-05-30 00:00:00.000
258	754	43684	1	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
259	758	43684	4	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
260	760	43684	3	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
261	762	43684	2	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
262	763	43684	6	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
263	770	43684	5	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
264	725	43685	4	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
265	754	43685	3	2022-05-30 00:00:00.000	S	1	1049.7528	2022-05-30 00:00:00.000
266	763	43685	2	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
267	765	43685	1	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
268	758	43686	1	2022-05-30 00:00:00.000	S	3	1049.7528	2022-05-30 00:00:00.000
269	762	43686	2	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
270	770	43686	3	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
271	765	43687	2	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
272	768	43687	1	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
273	725	43688	1	2022-05-30 00:00:00.000	S	1	226.8571	2022-05-30 00:00:00.000
274	729	43688	6	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
275	738	43688	4	2022-05-30 00:00:00.000	S	1	220.2496	2022-05-30 00:00:00.000
276	753	43688	11	2022-05-30 00:00:00.000	S	2	2576.3544	2022-05-30 00:00:00.000
277	754	43688	7	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
278	758	43688	8	2022-05-30 00:00:00.000	S	2	1049.7528	2022-05-30 00:00:00.000
279	760	43688	2	2022-05-30 00:00:00.000	S	2	503.3507	2022-05-30 00:00:00.000
280	762	43688	3	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
281	763	43688	5	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
282	765	43688	9	2022-05-30 00:00:00.000	S	3	503.3507	2022-05-30 00:00:00.000
283	770	43688	10	2022-05-30 00:00:00.000	S	1	503.3507	2022-05-30 00:00:00.000
284	722	43689	10	2022-05-30 00:00:00.000	S	1	220.2496	2022-05-30 00:00:00.000
285	725	43689	3	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
286	726	43689	9	2022-05-30 00:00:00.000	S	3	226.8571	2022-05-30 00:00:00.000
287	729	43689	12	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
288	730	43689	13	2022-05-30 00:00:00.000	S	2	226.8571	2022-05-30 00:00:00.000
289	732	43689	14	2022-05-30 00:00:00.000	S	2	440.1742	2022-05-30 00:00:00.000
290	738	43689	2	2022-05-30 00:00:00.000	S	2	220.2496	2022-05-30 00:00:00.000
