785	17544	2023-07-31 00:00:00.000
787	18496	2022-07-31 00:00:00.000
789	15090	2022-06-30 00:00:00.000
791	17902	2023-05-30 00:00:00.000
793	6452	2022-06-30 00:00:00.000
795	14546	2024-06-29 00:00:00.000
797	7597	2023-07-31 00:00:00.000
799	3047	2022-07-31 00:00:00.000
801	10783	2023-07-31 00:00:00.000
803	12214	2022-07-31 00:00:00.000
805	17062	2022-07-31 00:00:00.000
807	18231	2023-06-30 00:00:00.000
809	11622	2024-06-29 00:00:00.000
811	6065	2022-07-31 00:00:00.000
813	18875	2022-07-31 00:00:00.000
815	13468	2022-06-30 00:00:00.000
817	15882	2022-06-30 00:00:00.000
819	12399	2022-05-30 00:00:00.000
821	16523	2023-09-30 00:00:00.000
823	16023	2024-07-30 00:00:00.000
825	19078	2022-07-31 00:00:00.000
827	12698	2022-07-31 00:00:00.000
829	15616	2024-06-29 00:00:00.000
831	6126	2022-06-30 00:00:00.000
833	12648	2024-06-29 00:00:00.000
835	5346	2023-10-30 00:00:00.000
837	12015	2024-06-29 00:00:00.000
839	9043	2022-09-30 00:00:00.000
841	8015	2025-01-28 00:00:00.000
843	6235	2023-10-30 00:00:00.000
845	161	2022-06-30 00:00:00.000
847	6940	2023-06-30 00:00:00.000
849	7604	2022-07-31 00:00:00.000
851	1346	2022-05-30 00:00:00.000
853	8213	2024-07-30 00:00:00.000
855	11874	2024-07-30 00:00:00.000
857	19143	2024-05-29 00:00:00.000
859	18174	2024-07-30 00:00:00.000
861	10146	2023-07-31 00:00:00.000
863	18813	2022-07-31 00:00:00.000
867	16967	2024-07-30 00:00:00.000
869	11011	2022-06-30 00:00:00.000
871	3465	2023-07-31 00:00:00.000
873	12	2023-05-30 00:00:00.000
875	8579	2024-05-29 00:00:00.000
877	7146	2022-07-31 00:00:00.000
879	15538	2022-05-30 00:00:00.000
881	11555	2022-07-31 00:00:00.000
883	6675	2022-06-30 00:00:00.000
885	13480	2023-07-31 00:00:00.000
887	5099	2024-05-29 00:00:00.000
889	5995	2024-09-29 00:00:00.000
891	15319	2023-06-30 00:00:00.000
893	4511	2025-04-30 00:00:00.000
895	6955	2022-07-31 00:00:00.000
897	2759	2022-09-30 00:00:00.000
899	13246	2022-06-30 00:00:00.000
901	18591	2023-07-31 00:00:00.000
903	76	2022-05-30 00:00:00.000
905	17748	2024-07-30 00:00:00.000
907	5439	2022-05-30 00:00:00.000
909	14599	2024-07-30 00:00:00.000
911	3498	2023-07-31 00:00:00.000
913	11717	2022-06-30 00:00:00.000
915	15076	2023-06-30 00:00:00.000
919	10919	2023-12-31 00:00:00.000
921	8965	2024-08-29 00:00:00.000
923	15586	2022-11-30 00:00:00.000
925	17132	2022-07-31 00:00:00.000
927	782	2023-07-31 00:00:00.000
929	11441	2023-05-30 00:00:00.000
931	14562	2023-05-30 00:00:00.000
933	19181	2022-06-30 00:00:00.000
935	15798	2022-06-30 00:00:00.000
937	10915	2023-07-31 00:00:00.000
939	706	2024-05-29 00:00:00.000
941	4662	2024-06-29 00:00:00.000
943	5710	2023-05-30 00:00:00.000
945	9386	2024-06-29 00:00:00.000
947	1699	2023-06-30 00:00:00.000
949	16754	2023-07-31 00:00:00.000
951	8850	2023-05-30 00:00:00.000
953	5868	2023-05-30 00:00:00.000
957	14803	2023-06-30 00:00:00.000
959	6191	2022-09-30 00:00:00.000
961	451	2023-06-30 00:00:00.000
963	11815	2022-06-30 00:00:00.000
965	5609	2022-10-30 00:00:00.000
969	18316	2022-06-30 00:00:00.000
971	15711	2024-06-29 00:00:00.000
973	4835	2022-06-30 00:00:00.000
975	16976	2023-06-30 00:00:00.000
977	10100	2023-07-31 00:00:00.000
979	12102	2022-06-30 00:00:00.000
981	8672	2023-05-30 00:00:00.000
983	18930	2024-07-30 00:00:00.000
985	10662	2023-06-30 00:00:00.000
987	7667	2023-06-30 00:00:00.000
989	12582	2024-07-30 00:00:00.000
991	2780	2023-06-30 00:00:00.000
993	17978	2024-07-30 00:00:00.000
995	3367	2024-08-29 00:00:00.000
997	8552	2022-07-31 00:00:00.000
999	15432	2024-07-30 00:00:00.000
1001	8217	2023-05-30 00:00:00.000
1003	5347	2024-07-30 00:00:00.000
1009	13366	2022-06-30 00:00:00.000
1011	15682	2022-10-30 00:00:00.000
1013	14140	2023-07-31 00:00:00.000
1015	7845	2022-07-31 00:00:00.000
1017	18153	2022-05-30 00:00:00.000
1019	6291	2024-07-30 00:00:00.000
1021	12279	2022-06-30 00:00:00.000
1023	2274	2024-06-29 00:00:00.000
1025	17324	2023-07-31 00:00:00.000
1027	10004	2023-06-30 00:00:00.000
1029	13694	2024-06-29 00:00:00.000
1031	14559	2022-06-30 00:00:00.000
1033	6881	2023-06-30 00:00:00.000
1035	8399	2024-05-29 00:00:00.000
1037	9314	2024-07-30 00:00:00.000
1039	18097	2023-07-31 00:00:00.000
1041	6535	2024-07-30 00:00:00.000
1043	14030	2022-05-30 00:00:00.000
1045	16281	2022-05-30 00:00:00.000
1047	13699	2023-08-30 00:00:00.000
1049	11886	2022-05-30 00:00:00.000
1051	6183	2023-06-30 00:00:00.000
1053	12371	2024-05-29 00:00:00.000
1055	16905	2022-06-30 00:00:00.000
1059	7719	2025-04-30 00:00:00.000
1061	18495	2023-07-31 00:00:00.000
1063	4432	2023-07-31 00:00:00.000
1065	18418	2022-07-31 00:00:00.000
1067	6083	2023-06-30 00:00:00.000
1069	17621	2023-06-30 00:00:00.000
1071	11888	2024-05-29 00:00:00.000
1073	12030	2023-07-31 00:00:00.000
1075	14790	2024-07-30 00:00:00.000
1077	8482	2024-07-30 00:00:00.000
1079	14234	2024-07-30 00:00:00.000
1081	11056	2022-07-31 00:00:00.000
1083	13939	2024-07-30 00:00:00.000
1085	1417	2022-05-30 00:00:00.000
1087	12299	2024-06-29 00:00:00.000
1089	10234	2022-06-30 00:00:00.000
1091	4443	2023-07-31 00:00:00.000
1093	18493	2024-06-29 00:00:00.000
1095	1402	2022-05-30 00:00:00.000
1099	7001	2024-05-29 00:00:00.000
1101	5279	2023-06-30 00:00:00.000
1105	8479	2023-10-30 00:00:00.000
1107	12177	2022-06-30 00:00:00.000
1109	7089	2024-07-30 00:00:00.000
1111	8043	2022-06-30 00:00:00.000
1113	9617	2023-07-31 00:00:00.000
1115	18675	2023-06-30 00:00:00.000
1117	6646	2022-11-30 00:00:00.000
1119	5651	2023-01-28 00:00:00.000
1121	59	2024-06-29 00:00:00.000
1125	16665	2022-06-30 00:00:00.000
1127	10520	2023-08-30 00:00:00.000
1129	7831	2024-06-29 00:00:00.000
1131	10899	2023-07-31 00:00:00.000
1133	11840	2022-06-30 00:00:00.000
1135	8991	2022-06-30 00:00:00.000
1137	11679	2023-05-30 00:00:00.000
1139	4218	2024-06-29 00:00:00.000
1141	19174	2023-06-30 00:00:00.000
1143	14219	2025-04-30 00:00:00.000
1145	17174	2024-05-29 00:00:00.000
1147	8882	2022-07-31 00:00:00.000
1149	5102	2023-07-31 00:00:00.000
1151	18419	2024-05-29 00:00:00.000
1153	11744	2023-05-30 00:00:00.000
1155	15771	2023-06-30 00:00:00.000
1157	5434	2024-07-30 00:00:00.000
1159	10909	2024-07-30 00:00:00.000
1161	11984	2023-05-30 00:00:00.000
1163	8663	2022-06-30 00:00:00.000
1165	9212	2024-07-30 00:00:00.000
1167	12808	2023-07-31 00:00:00.000
1169	18707	2022-07-31 00:00:00.000
1171	2668	2024-01-28 00:00:00.000
1173	2470	2022-06-30 00:00:00.000
1175	9540	2022-08-30 00:00:00.000
1177	3586	2024-07-30 00:00:00.000
1181	2364	2022-06-30 00:00:00.000
1183	5093	2022-05-30 00:00:00.000
1185	13693	2022-05-30 00:00:00.000
1187	5215	2023-07-31 00:00:00.000
1191	11072	2022-06-30 00:00:00.000
1195	5424	2024-05-29 00:00:00.000
1197	9949	2024-05-29 00:00:00.000
1199	3815	2023-06-30 00:00:00.000
1201	10191	2023-06-30 00:00:00.000
1203	11215	2022-07-31 00:00:00.000
1205	806	2022-05-30 00:00:00.000
1209	12107	2024-06-29 00:00:00.000
1211	18428	2023-10-30 00:00:00.000
1213	9973	2022-06-30 00:00:00.000
1215	1553	2023-07-31 00:00:00.000
1217	16978	2023-07-31 00:00:00.000
1219	15927	2023-06-30 00:00:00.000
1223	18480	2022-06-30 00:00:00.000
1227	7475	2022-06-30 00:00:00.000
1229	8	2024-06-29 00:00:00.000
1231	1318	2024-06-29 00:00:00.000
1233	13779	2023-05-30 00:00:00.000
1235	14606	2023-06-30 00:00:00.000
1237	4552	2024-06-29 00:00:00.000
1239	267	2022-05-30 00:00:00.000
1241	5754	2023-06-30 00:00:00.000
1243	16253	2022-07-31 00:00:00.000
1245	16654	2022-10-30 00:00:00.000
1247	686	2024-07-30 00:00:00.000
1249	55	2024-07-30 00:00:00.000
1251	15105	2024-06-29 00:00:00.000
1253	13064	2023-06-30 00:00:00.000
1255	19043	2023-05-30 00:00:00.000
1257	5220	2022-07-31 00:00:00.000
1259	8091	2024-07-30 00:00:00.000
1261	12228	2024-06-29 00:00:00.000
1265	2504	2023-06-30 00:00:00.000
1269	5343	2022-06-30 00:00:00.000
1271	4272	2024-06-29 00:00:00.000
1273	13784	2023-07-31 00:00:00.000
1275	6280	2024-06-29 00:00:00.000
1277	10623	2023-07-31 00:00:00.000
1279	15648	2022-09-30 00:00:00.000
1281	8219	2024-07-30 00:00:00.000
1283	7764	2024-07-30 00:00:00.000
1285	9054	2024-07-30 00:00:00.000
1287	18047	2023-10-30 00:00:00.000
1289	5570	2023-06-30 00:00:00.000
1291	1298	2024-06-29 00:00:00.000
1293	5661	2023-05-30 00:00:00.000
1295	12933	2022-07-31 00:00:00.000
1297	3015	2024-07-30 00:00:00.000
1299	15144	2024-06-29 00:00:00.000
1301	14487	2024-05-29 00:00:00.000
1303	13035	2024-06-29 00:00:00.000
1305	17455	2024-07-30 00:00:00.000
1307	8033	2022-07-31 00:00:00.000
1309	6777	2022-06-30 00:00:00.000
1311	14454	2022-06-30 00:00:00.000
1315	7380	2023-06-30 00:00:00.000
1317	953	2024-07-30 00:00:00.000
1319	6981	2023-06-30 00:00:00.000
1321	5110	2022-07-31 00:00:00.000
1323	11814	2023-07-31 00:00:00.000
1325	2436	2023-06-30 00:00:00.000
1327	18364	2023-06-30 00:00:00.000
1329	15483	2023-07-31 00:00:00.000
1331	13712	2022-06-30 00:00:00.000
1333	5668	2023-07-31 00:00:00.000
1335	371	2023-07-31 00:00:00.000
1337	10163	2022-05-30 00:00:00.000
1339	4851	2023-07-31 00:00:00.000
1341	7182	2024-07-30 00:00:00.000
1343	3274	2022-06-30 00:00:00.000
1345	17036	2023-07-31 00:00:00.000
1349	8103	2022-06-30 00:00:00.000
1351	15735	2024-07-30 00:00:00.000
1353	9277	2024-07-30 00:00:00.000
1355	3788	2022-07-31 00:00:00.000
1357	19011	2022-07-31 00:00:00.000
1361	13420	2022-06-30 00:00:00.000
1363	7454	2022-07-31 00:00:00.000
1365	14535	2024-05-29 00:00:00.000
1367	15138	2023-07-31 00:00:00.000
1369	15018	2024-07-30 00:00:00.000
1371	15875	2022-08-30 00:00:00.000
1373	10370	2022-05-30 00:00:00.000
1375	14542	2023-07-31 00:00:00.000
1377	1866	2023-07-31 00:00:00.000
1379	1260	2024-06-29 00:00:00.000
1381	13088	2024-12-30 00:00:00.000
1383	8719	2024-06-29 00:00:00.000
1385	16132	2023-07-31 00:00:00.000
1387	15784	2023-05-30 00:00:00.000
1391	16704	2022-10-30 00:00:00.000
1393	15555	2023-06-30 00:00:00.000
1395	8235	2024-06-29 00:00:00.000
1397	3157	2023-06-30 00:00:00.000
1399	12198	2023-06-30 00:00:00.000
1403	7898	2024-05-29 00:00:00.000
1405	9855	2022-06-30 00:00:00.000
1407	5033	2023-09-30 00:00:00.000
1409	2687	2023-06-30 00:00:00.000
1411	10453	2023-09-30 00:00:00.000
1413	7176	2022-05-30 00:00:00.000
1415	16439	2023-06-30 00:00:00.000
1417	10456	2022-05-30 00:00:00.000
1419	4871	2024-06-29 00:00:00.000
1421	10395	2023-06-30 00:00:00.000
1423	15977	2023-06-30 00:00:00.000
1425	14895	2023-07-31 00:00:00.000
1427	3600	2023-05-30 00:00:00.000
1429	6156	2023-05-30 00:00:00.000
1431	18946	2024-08-29 00:00:00.000
1433	106	2024-06-29 00:00:00.000
1435	15448	2022-07-31 00:00:00.000
1437	4842	2022-06-30 00:00:00.000
1439	17341	2024-06-29 00:00:00.000
1441	10139	2024-07-30 00:00:00.000
1443	14153	2023-07-31 00:00:00.000
1447	18744	2024-04-29 00:00:00.000
1449	5690	2023-06-30 00:00:00.000
1453	18831	2022-09-30 00:00:00.000
1455	4459	2022-09-30 00:00:00.000
1457	11652	2022-09-30 00:00:00.000
1459	7347	2022-10-30 00:00:00.000
1461	17185	2024-06-29 00:00:00.000
1463	1642	2024-06-29 00:00:00.000
1465	7029	2023-09-30 00:00:00.000
1467	3904	2023-06-30 00:00:00.000
1469	17239	2023-05-30 00:00:00.000
1471	12550	2023-07-31 00:00:00.000
1473	6536	2024-07-30 00:00:00.000
1475	14152	2024-06-29 00:00:00.000
1477	18386	2022-09-30 00:00:00.000
1479	3453	2023-06-30 00:00:00.000
1481	7672	2024-06-29 00:00:00.000
1483	6295	2024-07-30 00:00:00.000
1485	2082	2023-06-30 00:00:00.000
1489	17982	2024-07-30 00:00:00.000
1699	16578	2024-07-30 00:00:00.000
1700	15455	2025-05-04 00:00:00.000
1701	3243	2023-03-06 00:00:00.000
1702	1133	2022-09-25 00:00:00.000
1703	1188	2023-03-17 00:00:00.000
1704	2853	2023-01-13 00:00:00.000
1705	7649	2024-09-26 00:00:00.000
1706	6018	2025-06-14 00:00:00.000
1707	11094	2024-07-10 00:00:00.000
1708	4739	2024-12-31 00:00:00.000
1709	1994	2025-04-16 00:00:00.000
1710	1643	2023-07-11 00:00:00.000
1711	1934	2025-02-08 00:00:00.000
1712	7916	2023-08-02 00:00:00.000
1713	18844	2024-11-27 00:00:00.000
1714	10306	2025-06-17 00:00:00.000
1715	1433	2024-12-06 00:00:00.000
1716	1016	2025-04-30 00:00:00.000
1717	11004	2025-03-01 00:00:00.000
1718	9627	2025-03-22 00:00:00.000
1719	9055	2023-03-15 00:00:00.000
1720	2236	2023-07-09 00:00:00.000
1721	13828	2024-09-09 00:00:00.000
1722	18395	2024-04-07 00:00:00.000
1723	17144	2024-12-07 00:00:00.000
1724	9954	2023-09-01 00:00:00.000
1725	4694	2024-12-25 00:00:00.000
1726	6476	2025-01-05 00:00:00.000
1727	15706	2024-11-22 00:00:00.000
1728	17100	2024-12-22 00:00:00.000
1729	18632	2024-01-16 00:00:00.000
1730	17334	2023-02-27 00:00:00.000
1731	17851	2025-05-30 00:00:00.000
1732	10732	2022-12-20 00:00:00.000
1733	2352	2024-08-30 00:00:00.000
1734	12836	2025-02-17 00:00:00.000
1735	4285	2023-06-15 00:00:00.000
1736	3767	2024-05-02 00:00:00.000
1737	847	2024-08-30 00:00:00.000
1738	3571	2024-09-05 00:00:00.000
1739	92	2025-02-10 00:00:00.000
1740	18914	2023-12-08 00:00:00.000
1741	15389	2025-01-30 00:00:00.000
1742	5233	2025-02-16 00:00:00.000
1743	1405	2024-07-20 00:00:00.000
1744	15322	2025-03-27 00:00:00.000
1745	3396	2022-08-29 00:00:00.000
1746	749	2024-03-26 00:00:00.000
1747	11533	2024-12-13 00:00:00.000
1748	5229	2025-05-19 00:00:00.000
1749	8309	2024-07-09 00:00:00.000
1750	2583	2024-05-05 00:00:00.000
1751	3819	2025-03-19 00:00:00.000
1752	8584	2025-02-22 00:00:00.000
1753	7245	2025-03-19 00:00:00.000
1754	17325	2024-09-01 00:00:00.000
1755	9850	2023-05-27 00:00:00.000
1756	18892	2023-07-25 00:00:00.000
1757	15055	2023-12-07 00:00:00.000
1758	14908	2024-11-25 00:00:00.000
1759	9669	2024-11-13 00:00:00.000
1760	13682	2024-07-04 00:00:00.000
1761	16311	2025-01-27 00:00:00.000
1762	3868	2024-12-19 00:00:00.000
1763	7563	2025-01-26 00:00:00.000
1764	18984	2025-05-14 00:00:00.000
1765	2457	2024-10-29 00:00:00.000
1766	2911	2025-04-24 00:00:00.000
1767	9143	2025-05-01 00:00:00.000
1768	8711	2023-08-03 00:00:00.000
1769	16746	2022-09-15 00:00:00.000
1770	10049	2022-10-23 00:00:00.000
1771	9675	2025-05-13 00:00:00.000
1772	483	2024-10-31 00:00:00.000
1773	6545	2024-11-26 00:00:00.000
1774	17398	2023-10-26 00:00:00.000
1775	7173	2025-04-14 00:00:00.000
1776	5363	2024-05-02 00:00:00.000
1777	1488	2024-07-12 00:00:00.000
1778	14282	2024-09-20 00:00:00.000
1779	8017	2025-01-04 00:00:00.000
1780	17136	2024-05-19 00:00:00.000
1781	9580	2025-05-22 00:00:00.000
1782	4183	2024-03-11 00:00:00.000
1783	13094	2025-06-12 00:00:00.000
1784	15584	2023-02-20 00:00:00.000
1795	18037	2023-06-30 00:00:00.000
1797	5089	2023-07-31 00:00:00.000
1801	17263	2023-06-30 00:00:00.000
1803	15453	2024-07-30 00:00:00.000
1805	11599	2023-12-31 00:00:00.000
1807	10713	2024-07-30 00:00:00.000
1809	895	2024-07-30 00:00:00.000
1811	2058	2024-06-29 00:00:00.000
1813	5065	2024-06-29 00:00:00.000
1815	6546	2023-07-31 00:00:00.000
1817	13951	2024-07-30 00:00:00.000
1821	18656	2023-05-30 00:00:00.000
1823	2666	2023-12-31 00:00:00.000
1825	8784	2023-05-30 00:00:00.000
1827	10628	2022-06-30 00:00:00.000
1829	13971	2023-07-31 00:00:00.000
1831	18354	2023-06-30 00:00:00.000
1833	2658	2023-06-30 00:00:00.000
1835	9506	2023-07-31 00:00:00.000
1837	4626	2023-09-30 00:00:00.000
1839	14928	2023-05-30 00:00:00.000
1841	4304	2023-07-31 00:00:00.000
1843	1651	2023-07-31 00:00:00.000
1845	18825	2024-05-29 00:00:00.000
1849	13349	2022-05-30 00:00:00.000
1851	1446	2024-07-30 00:00:00.000
1855	14226	2024-06-29 00:00:00.000
1857	14975	2023-06-30 00:00:00.000
1859	1896	2022-06-30 00:00:00.000
1861	1324	2023-05-30 00:00:00.000
1863	3088	2022-09-30 00:00:00.000
1865	14595	2024-06-29 00:00:00.000
1867	15155	2023-06-30 00:00:00.000
1869	2318	2024-06-29 00:00:00.000
1871	9141	2024-06-29 00:00:00.000
1873	1444	2024-06-29 00:00:00.000
1875	11685	2023-04-30 00:00:00.000
1877	1862	2023-05-30 00:00:00.000
1879	2880	2024-07-30 00:00:00.000
1881	3980	2022-05-30 00:00:00.000
1883	7079	2022-07-31 00:00:00.000
1885	5666	2024-07-30 00:00:00.000
1887	15177	2024-05-29 00:00:00.000
1889	17491	2024-07-30 00:00:00.000
1891	10343	2024-07-30 00:00:00.000
1893	5804	2024-06-29 00:00:00.000
1895	18260	2022-06-30 00:00:00.000
1897	2571	2023-05-30 00:00:00.000
1899	4941	2022-06-30 00:00:00.000
1901	9959	2023-06-30 00:00:00.000
1903	1772	2024-06-29 00:00:00.000
1905	206	2024-10-29 00:00:00.000
1909	8263	2024-07-30 00:00:00.000
1911	10928	2024-10-29 00:00:00.000
